Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,latent
GO_Biological_Process_2023,Positive Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034767),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,STK39,Latent_55
GO_Biological_Process_2023,Regulation Of Glutamate Receptor Signaling Pathway (GO:1900449),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,FYN,Latent_55
GO_Biological_Process_2023,Regulation Of Hepatocyte Proliferation (GO:2000345),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,XBP1,Latent_55
GO_Biological_Process_2023,Ventricular Compact Myocardium Morphogenesis (GO:0003223),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,TGFBR3,Latent_55
GO_Biological_Process_2023,Protein Import (GO:0017038),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,PRF1,Latent_55
GO_Biological_Process_2023,Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,STK39,Latent_55
GO_Biological_Process_2023,Response To Gonadotropin (GO:0034698),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,TGFBR3,Latent_55
GO_Biological_Process_2023,Negative Regulation Of Cellular Extravasation (GO:0002692),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,PLCB1,Latent_55
GO_Biological_Process_2023,Regulation Of JNK Cascade (GO:0046328),2/110,0.00533866315253,0.0489738343642786,0,0,20.444444444444443,106.98128006787496,TGFBR3;PLCB1,Latent_55
GO_Biological_Process_2023,Response To Endoplasmic Reticulum Stress (GO:0034976),2/114,0.0057221397634708,0.0489738343642786,0,0,19.71031746031746,101.77249874583728,ERN1;XBP1,Latent_55
GO_Biological_Process_2023,Positive Regulation Of Gliogenesis (GO:0014015),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,PRKCH,Latent_55
GO_Biological_Process_2023,ATF6-mediated Unfolded Protein Response (GO:0036500),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,XBP1,Latent_55
GO_Biological_Process_2023,Regulation Of Glial Cell Apoptotic Process (GO:0034350),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,PRKCH,Latent_55
GO_Biological_Process_2023,Heart Trabecula Formation (GO:0060347),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,TGFBR3,Latent_55
GO_Biological_Process_2023,Hypotonic Response (GO:0006971),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,STK39,Latent_55
GO_Biological_Process_2023,Intracellular Triglyceride Homeostasis (GO:0035356),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,XBP1,Latent_55
GO_Biological_Process_2023,Protein Deglutamylation (GO:0035608),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,AGTPBP1,Latent_55
GO_Biological_Process_2023,Maintenance Of Lens Transparency (GO:0036438),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,STK39,Latent_55
GO_Biological_Process_2023,Cellular Hypotonic Response (GO:0071476),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,STK39,Latent_55
GO_Biological_Process_2023,Positive Regulation Of B Cell Receptor Signaling Pathway (GO:0050861),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,PRKCH,Latent_55
GO_Biological_Process_2023,Definitive Hemopoiesis (GO:0060216),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,TGFBR3,Latent_55
GO_Biological_Process_2023,Positive Regulation Of Cell Killing (GO:0031343),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,PRF1,Latent_55
KEGG_2021_Human,T Cell Receptor Signaling Pathway (GO:0050852),2/95,0.0040119852700405,0.0489738343642786,0,0,23.759856630824373,131.11803417110073,FYN;CD247,Latent_55
KEGG_2021_Human,Protein Modification Process (GO:0036211),4/711,0.0048702894439726,0.0489738343642786,0,0,6.815063649222065,36.28750092051036,ERN1;PRKCH;STK39;FYN,Latent_55
KEGG_2021_Human,Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874),2/105,0.0048767883644565,0.0489738343642786,0,0,21.44228694714132,114.14304848253492,STK39;PLCB1,Latent_55
KEGG_2021_Human,C-terminal Protein Deglutamylation (GO:0035609),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,AGTPBP1,Latent_55
KEGG_2021_Human,Positive Regulation Of Killing Of Cells Of Another Organism (GO:0051712),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,PRF1,Latent_55
KEGG_2021_Human,Positive Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034767),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,STK39,Latent_55
KEGG_2021_Human,Regulation Of Glutamate Receptor Signaling Pathway (GO:1900449),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,FYN,Latent_55
KEGG_2021_Human,Regulation Of Hepatocyte Proliferation (GO:2000345),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,XBP1,Latent_55
KEGG_2021_Human,Ventricular Compact Myocardium Morphogenesis (GO:0003223),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,TGFBR3,Latent_55
KEGG_2021_Human,Protein Import (GO:0017038),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,PRF1,Latent_55
KEGG_2021_Human,Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,STK39,Latent_55
KEGG_2021_Human,Response To Gonadotropin (GO:0034698),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,TGFBR3,Latent_55
KEGG_2021_Human,Negative Regulation Of Cellular Extravasation (GO:0002692),1/5,0.0049904406959516,0.0489738343642786,0,0,262.8421052631579,1393.123889480945,PLCB1,Latent_55
KEGG_2021_Human,Regulation Of JNK Cascade (GO:0046328),2/110,0.00533866315253,0.0489738343642786,0,0,20.444444444444443,106.98128006787496,TGFBR3;PLCB1,Latent_55
KEGG_2021_Human,Response To Endoplasmic Reticulum Stress (GO:0034976),2/114,0.0057221397634708,0.0489738343642786,0,0,19.71031746031746,101.77249874583728,ERN1;XBP1,Latent_55
KEGG_2021_Human,Positive Regulation Of Gliogenesis (GO:0014015),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,PRKCH,Latent_55
KEGG_2021_Human,ATF6-mediated Unfolded Protein Response (GO:0036500),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,XBP1,Latent_55
KEGG_2021_Human,Regulation Of Glial Cell Apoptotic Process (GO:0034350),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,PRKCH,Latent_55
KEGG_2021_Human,Heart Trabecula Formation (GO:0060347),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,TGFBR3,Latent_55
KEGG_2021_Human,Hypotonic Response (GO:0006971),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,STK39,Latent_55
KEGG_2021_Human,Intracellular Triglyceride Homeostasis (GO:0035356),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,XBP1,Latent_55
KEGG_2021_Human,Protein Deglutamylation (GO:0035608),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,AGTPBP1,Latent_55
KEGG_2021_Human,Maintenance Of Lens Transparency (GO:0036438),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,STK39,Latent_55
KEGG_2021_Human,Cellular Hypotonic Response (GO:0071476),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,STK39,Latent_55
KEGG_2021_Human,Positive Regulation Of B Cell Receptor Signaling Pathway (GO:0050861),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,PRKCH,Latent_55
KEGG_2021_Human,Definitive Hemopoiesis (GO:0060216),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,TGFBR3,Latent_55
KEGG_2021_Human,Positive Regulation Of Cell Killing (GO:0031343),1/6,0.0059856908667451,0.0489738343642786,0,0,210.26315789473685,1076.2074808846232,PRF1,Latent_55
GO_Biological_Process_2023,Positive Regulation Of Multicellular Organismal Process (GO:0051240),3/387,0.006417255691242,0.0498571135298627,0,0,9.005514705882353,45.46672488829847,XBP1;PRKCH;PLCB1,Latent_55
GO_Biological_Process_2023,Negative Regulation Of Glial Cell Apoptotic Process (GO:0034351),1/7,0.0069799958941807,0.0498571135298627,0,0,175.21052631578948,869.8689177892479,PRKCH,Latent_55
GO_Biological_Process_2023,Regulation Of Endodeoxyribonuclease Activity (GO:0032071),1/7,0.0069799958941807,0.0498571135298627,0,0,175.21052631578948,869.8689177892479,GZMA,Latent_55
GO_Biological_Process_2023,Immunological Synapse Formation (GO:0001771),1/7,0.0069799958941807,0.0498571135298627,0,0,175.21052631578948,869.8689177892479,PRF1,Latent_55
GO_Biological_Process_2023,Peptidyl-Serine Autophosphorylation (GO:0036289),1/7,0.0069799958941807,0.0498571135298627,0,0,175.21052631578948,869.8689177892479,ERN1,Latent_55
GO_Biological_Process_2023,Regulation Of Vascular Wound Healing (GO:0061043),1/7,0.0069799958941807,0.0498571135298627,0,0,175.21052631578948,869.8689177892479,XBP1,Latent_55
GO_Biological_Process_2023,Coronary Vasculature Morphogenesis (GO:0060977),1/7,0.0069799958941807,0.0498571135298627,0,0,175.21052631578948,869.8689177892479,TGFBR3,Latent_55
GO_Biological_Process_2023,Negative Regulation Of T Cell Mediated Cytotoxicity (GO:0001915),1/7,0.0069799958941807,0.0498571135298627,0,0,175.21052631578948,869.8689177892479,KLRD1,Latent_55
KEGG_2021_Human,Positive Regulation Of Multicellular Organismal Process (GO:0051240),3/387,0.006417255691242,0.0498571135298627,0,0,9.005514705882353,45.46672488829847,XBP1;PRKCH;PLCB1,Latent_55
KEGG_2021_Human,Negative Regulation Of Glial Cell Apoptotic Process (GO:0034351),1/7,0.0069799958941807,0.0498571135298627,0,0,175.21052631578948,869.8689177892479,PRKCH,Latent_55
KEGG_2021_Human,Regulation Of Endodeoxyribonuclease Activity (GO:0032071),1/7,0.0069799958941807,0.0498571135298627,0,0,175.21052631578948,869.8689177892479,GZMA,Latent_55
KEGG_2021_Human,Immunological Synapse Formation (GO:0001771),1/7,0.0069799958941807,0.0498571135298627,0,0,175.21052631578948,869.8689177892479,PRF1,Latent_55
KEGG_2021_Human,Peptidyl-Serine Autophosphorylation (GO:0036289),1/7,0.0069799958941807,0.0498571135298627,0,0,175.21052631578948,869.8689177892479,ERN1,Latent_55
KEGG_2021_Human,Regulation Of Vascular Wound Healing (GO:0061043),1/7,0.0069799958941807,0.0498571135298627,0,0,175.21052631578948,869.8689177892479,XBP1,Latent_55
KEGG_2021_Human,Coronary Vasculature Morphogenesis (GO:0060977),1/7,0.0069799958941807,0.0498571135298627,0,0,175.21052631578948,869.8689177892479,TGFBR3,Latent_55
KEGG_2021_Human,Negative Regulation Of T Cell Mediated Cytotoxicity (GO:0001915),1/7,0.0069799958941807,0.0498571135298627,0,0,175.21052631578948,869.8689177892479,KLRD1,Latent_55
GO_Biological_Process_2023,Immunoglobulin Mediated Immune Response (GO:0016064),4/30,1.959060801430416e-08,5.289464163862123e-06,0,0,191.8653846153846,3405.2682062867107,CD74;HLA-DRA;HLA-DRB1;HLA-DQA1,Latent_56
KEGG_2021_Human,Immunoglobulin Mediated Immune Response (GO:0016064),4/30,1.959060801430416e-08,5.289464163862123e-06,0,0,191.8653846153846,3405.2682062867107,CD74;HLA-DRA;HLA-DRB1;HLA-DQA1,Latent_56
GO_Biological_Process_2023,Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503),3/14,3.090573771855685e-07,2.781516394670116e-05,0,0,320.3582887700535,4802.087100103054,HLA-DRA;HLA-DQA1;HLA-DRB1,Latent_56
GO_Biological_Process_2023,MHC Class II Protein Complex Assembly (GO:0002399),3/14,3.090573771855685e-07,2.781516394670116e-05,0,0,320.3582887700535,4802.087100103054,HLA-DRA;HLA-DQA1;HLA-DRB1,Latent_56
KEGG_2021_Human,Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503),3/14,3.090573771855685e-07,2.781516394670116e-05,0,0,320.3582887700535,4802.087100103054,HLA-DRA;HLA-DQA1;HLA-DRB1,Latent_56
KEGG_2021_Human,MHC Class II Protein Complex Assembly (GO:0002399),3/14,3.090573771855685e-07,2.781516394670116e-05,0,0,320.3582887700535,4802.087100103054,HLA-DRA;HLA-DQA1;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Peptide Antigen Assembly With MHC Protein Complex (GO:0002501),3/18,6.910743741904565e-07,4.4286991499701714e-05,0,0,234.8823529411765,3331.8104950829,HLA-DRA;HLA-DQA1;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381),3/19,8.201294722166984e-07,4.4286991499701714e-05,0,0,220.19117647058823,3085.7159050798964,HLA-DRA;HLA-DQA1;HLA-DRB1,Latent_56
KEGG_2021_Human,Peptide Antigen Assembly With MHC Protein Complex (GO:0002501),3/18,6.910743741904565e-07,4.4286991499701714e-05,0,0,234.8823529411765,3331.8104950829,HLA-DRA;HLA-DQA1;HLA-DRB1,Latent_56
KEGG_2021_Human,Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381),3/19,8.201294722166984e-07,4.4286991499701714e-05,0,0,220.19117647058823,3085.7159050798964,HLA-DRA;HLA-DQA1;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),3/26,2.1907791586236774e-06,9.858506213806548e-05,0,0,153.1227621483376,1995.3814991245245,HLA-DRA;HLA-DRB1;HLA-DQA1,Latent_56
KEGG_2021_Human,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),3/26,2.1907791586236774e-06,9.858506213806548e-05,0,0,153.1227621483376,1995.3814991245245,HLA-DRA;HLA-DRB1;HLA-DQA1,Latent_56
GO_Biological_Process_2023,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),3/28,2.756870805011792e-06,0.00010633644533616913,0,0,140.85882352941175,1803.1921560828853,HLA-DRA;HLA-DRB1;HLA-DQA1,Latent_56
KEGG_2021_Human,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),3/28,2.756870805011792e-06,0.00010633644533616913,0,0,140.85882352941175,1803.1921560828853,HLA-DRA;HLA-DRB1;HLA-DQA1,Latent_56
GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),3/31,3.775486561735298e-06,0.0001274226714585663,0,0,125.74789915966386,1570.2116644461864,HLA-DRA;HLA-DRB1;HLA-DQA1,Latent_56
KEGG_2021_Human,Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),3/31,3.775486561735298e-06,0.0001274226714585663,0,0,125.74789915966386,1570.2116644461864,HLA-DRA;HLA-DRB1;HLA-DQA1,Latent_56
GO_Biological_Process_2023,"Positive Regulation Of CD4-positive, CD25-positive, Alpha-Beta Regulatory T Cell Differentiation (GO:0032831)",2/5,9.482777500558208e-06,0.0002844833250167462,0,0,739.8888888888889,8557.579526684436,HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,"Positive Regulation Of CD4-positive, CD25-positive, Alpha-Beta Regulatory T Cell Differentiation (GO:0032831)",2/5,9.482777500558208e-06,0.0002844833250167462,0,0,739.8888888888889,8557.579526684436,HLA-DRA;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),3/44,1.1032325952813076e-05,0.00029787280072595307,0,0,85.8206599713056,979.6154457787004,HLA-DRA;HLA-DRB1;HLA-DQA1,Latent_56
KEGG_2021_Human,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),3/44,1.1032325952813076e-05,0.00029787280072595307,0,0,85.8206599713056,979.6154457787004,HLA-DRA;HLA-DRB1;HLA-DQA1,Latent_56
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Activation (GO:0051251),3/47,1.3481397438261951e-05,0.0003198531125669346,0,0,79.9572192513369,896.6562313634217,HLA-DRA;HLA-DRB1;HLA-DQA1,Latent_56
GO_Biological_Process_2023,Regulation Of T-helper Cell Differentiation (GO:0045622),2/6,1.421569389186376e-05,0.0003198531125669346,0,0,554.8888888888889,6193.205890662571,HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,Positive Regulation Of Lymphocyte Activation (GO:0051251),3/47,1.3481397438261951e-05,0.0003198531125669346,0,0,79.9572192513369,896.6562313634217,HLA-DRA;HLA-DRB1;HLA-DQA1,Latent_56
KEGG_2021_Human,Regulation Of T-helper Cell Differentiation (GO:0045622),2/6,1.421569389186376e-05,0.0003198531125669346,0,0,554.8888888888889,6193.205890662571,HLA-DRA;HLA-DRB1,Latent_56
GO_Biological_Process_2023,"Positive Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043372)",2/7,1.989010047124072e-05,0.0003835947948024995,0,0,443.8888888888889,4805.225245888672,HLA-DRA;HLA-DRB1,Latent_56
GO_Biological_Process_2023,"Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000514)",2/7,1.989010047124072e-05,0.0003835947948024995,0,0,443.8888888888889,4805.225245888672,HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,"Positive Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043372)",2/7,1.989010047124072e-05,0.0003835947948024995,0,0,443.8888888888889,4805.225245888672,HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,"Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000514)",2/7,1.989010047124072e-05,0.0003835947948024995,0,0,443.8888888888889,4805.225245888672,HLA-DRA;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Positive Regulation Of Memory T Cell Differentiation (GO:0043382),2/8,2.650430025143172e-05,0.00047707740452577097,0,0,369.8888888888889,3897.964407357134,HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,Positive Regulation Of Memory T Cell Differentiation (GO:0043382),2/8,2.650430025143172e-05,0.00047707740452577097,0,0,369.8888888888889,3897.964407357134,HLA-DRA;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Regulation Of T Cell Activation (GO:0050863),3/62,3.1145039317832526e-05,0.000510848970019862,0,0,59.584247258225325,618.2971284537232,HLA-DRA;HLA-DRB1;HLA-DQA1,Latent_56
GO_Biological_Process_2023,Positive Regulation Of Monocyte Differentiation (GO:0045657),2/9,3.405659800132413e-05,0.000510848970019862,0,0,317.031746031746,3261.459893047559,CD74;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Regulation Of Memory T Cell Differentiation (GO:0043380),2/9,3.405659800132413e-05,0.000510848970019862,0,0,317.031746031746,3261.459893047559,HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,Regulation Of T Cell Activation (GO:0050863),3/62,3.1145039317832526e-05,0.000510848970019862,0,0,59.584247258225325,618.2971284537232,HLA-DRA;HLA-DRB1;HLA-DQA1,Latent_56
KEGG_2021_Human,Positive Regulation Of Monocyte Differentiation (GO:0045657),2/9,3.405659800132413e-05,0.000510848970019862,0,0,317.031746031746,3261.459893047559,CD74;HLA-DRB1,Latent_56
KEGG_2021_Human,Regulation Of Memory T Cell Differentiation (GO:0043380),2/9,3.405659800132413e-05,0.000510848970019862,0,0,317.031746031746,3261.459893047559,HLA-DRA;HLA-DRB1,Latent_56
GO_Biological_Process_2023,"Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)",2/11,5.196871583395421e-05,0.0007385028039561914,0,0,246.55555555555557,2432.238167772633,HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,"Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)",2/11,5.196871583395421e-05,0.0007385028039561914,0,0,246.55555555555557,2432.238167772633,HLA-DRA;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Positive Regulation By Symbiont Of Entry Into Host (GO:0075294),2/12,6.232515501994467e-05,0.0007648996297902301,0,0,221.88888888888889,2148.58238291385,CD74;HLA-DRB1,Latent_56
GO_Biological_Process_2023,"Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)",2/12,6.232515501994467e-05,0.0007648996297902301,0,0,221.88888888888889,2148.58238291385,HLA-DRA;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Positive Regulation Of Viral Entry Into Host Cell (GO:0046598),2/12,6.232515501994467e-05,0.0007648996297902301,0,0,221.88888888888889,2148.58238291385,CD74;HLA-DRB1,Latent_56
KEGG_2021_Human,Positive Regulation By Symbiont Of Entry Into Host (GO:0075294),2/12,6.232515501994467e-05,0.0007648996297902301,0,0,221.88888888888889,2148.58238291385,CD74;HLA-DRB1,Latent_56
KEGG_2021_Human,"Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)",2/12,6.232515501994467e-05,0.0007648996297902301,0,0,221.88888888888889,2148.58238291385,HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,Positive Regulation Of Viral Entry Into Host Cell (GO:0046598),2/12,6.232515501994467e-05,0.0007648996297902301,0,0,221.88888888888889,2148.58238291385,CD74;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Positive Regulation Of Immune Response (GO:0050778),3/80,6.68876617521441e-05,0.0007852029857860395,0,0,45.61420932009168,438.4664062773074,CD74;HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,Positive Regulation Of Immune Response (GO:0050778),3/80,6.68876617521441e-05,0.0007852029857860395,0,0,45.61420932009168,438.4664062773074,CD74;HLA-DRA;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Regulation Of Immune Effector Process (GO:0002697),2/13,7.361293042472065e-05,0.0008281454672781073,0,0,201.7070707070707,1919.5836350009777,HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,Regulation Of Immune Effector Process (GO:0002697),2/13,7.361293042472065e-05,0.0008281454672781073,0,0,201.7070707070707,1919.5836350009777,HLA-DRA;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Regulation Of Monocyte Differentiation (GO:0045655),2/15,9.897575036981038e-05,0.0010689381039939,0,0,170.65811965811966,1573.5763478145914,CD74;HLA-DRB1,Latent_56
KEGG_2021_Human,Regulation Of Monocyte Differentiation (GO:0045655),2/15,9.897575036981038e-05,0.0010689381039939,0,0,170.65811965811966,1573.5763478145914,CD74;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591),2/17,0.0001280437171265482,0.0013296847547756,0,0,147.88888888888889,1325.548639908665,HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591),2/17,0.0001280437171265482,0.0013296847547756,0,0,147.88888888888889,1325.548639908665,HLA-DRA;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Positive Regulation Of T Cell Activation (GO:0050870),3/107,0.00015883263691889363,0.0015506042666127,0,0,33.7262443438914,295.0257020076404,HLA-DRA;HLA-DRB1;HLA-DQA1,Latent_56
GO_Biological_Process_2023,Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635),2/19,0.0001608034054265043,0.0015506042666127,0,0,130.47712418300654,1139.760479290825,HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,Positive Regulation Of T Cell Activation (GO:0050870),3/107,0.00015883263691889363,0.0015506042666127,0,0,33.7262443438914,295.0257020076404,HLA-DRA;HLA-DRB1;HLA-DQA1,Latent_56
KEGG_2021_Human,Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635),2/19,0.0001608034054265043,0.0015506042666127,0,0,130.47712418300654,1139.760479290825,HLA-DRA;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483),2/21,0.000197241423521882,0.0018363856672726,0,0,116.7309941520468,995.841692324286,HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483),2/21,0.000197241423521882,0.0018363856672726,0,0,116.7309941520468,995.841692324286,HLA-DRA;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Positive Regulation Of Viral Life Cycle (GO:1903902),2/22,0.00021683563043902655,0.0019515206739512,0,0,110.88888888888889,935.4998014387868,CD74;HLA-DRB1,Latent_56
KEGG_2021_Human,Positive Regulation Of Viral Life Cycle (GO:1903902),2/22,0.00021683563043902655,0.0019515206739512,0,0,110.88888888888889,935.4998014387868,CD74;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916),2/33,0.0004923687563769557,0.0042883730394121,0,0,71.50179211469533,544.5778563946176,HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916),2/33,0.0004923687563769557,0.0042883730394121,0,0,71.50179211469533,544.5778563946176,HLA-DRA;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Regulation Of T Cell Mediated Cytotoxicity (GO:0001914),2/36,0.000586430503116779,0.0049480073700478,0,0,65.18300653594771,485.05650058138406,HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,Regulation Of T Cell Mediated Cytotoxicity (GO:0001914),2/36,0.000586430503116779,0.0049480073700478,0,0,65.18300653594771,485.05650058138406,HLA-DRA;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Positive Regulation Of Immune Effector Process (GO:0002699),2/37,0.0006195695304718364,0.005069205249315,0,0,63.31746031746032,467.69351055771176,HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,Positive Regulation Of Immune Effector Process (GO:0002699),2/37,0.0006195695304718364,0.005069205249315,0,0,63.31746031746032,467.69351055771176,HLA-DRA;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763),2/40,0.0007243190568082219,0.0057519454511241,0,0,58.30994152046784,421.5971209696659,CD74;HLA-DRB1,Latent_56
KEGG_2021_Human,Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763),2/40,0.0007243190568082219,0.0057519454511241,0,0,58.30994152046784,421.5971209696659,CD74;HLA-DRB1,Latent_56
GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),2/43,0.0008370330222898128,0.0064571118862356,0,0,54.03523035230352,382.87456973669936,HLA-DRA;HLA-DRB1,Latent_56
KEGG_2021_Human,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),2/43,0.0008370330222898128,0.0064571118862356,0,0,54.03523035230352,382.87456973669936,HLA-DRA;HLA-DRB1,Latent_56
